,agency,full_name,start,end,
748,896,Mark Cook,2003,2011,
749,896,Phil Adas,2007,2007,
750,896,Robert Castro,2005,2005,
751,896,Robert Stipicevich,2002,2002,
752,896,Scott Teuscher,2003,2010,
753,896,Stanley Lien,2004,2005,
754,896,Tim Krueger,2012,2012,
755,896,Tracy Smithback,2006,2006,
756,903,Caroline Dostal,2008,2012,
757,903,Gene Phillips,2002,2012,
758,903,Harold Bann,2005,2006,
759,903,James Hessel,2003,2003,
760,903,Kim Odden,2002,2002,
761,903,Randy Hill,2006,2006,
762,903,Roger Olson,2008,2012,
763,903,Scott Amacher,2002,2005,
764,903,Terry Gerber,2004,2004,
765,903,"Theodore Zych, II",2007,2007,
766,910,Chad Warnecke,2012,2012,
767,910,Christopher Candee,2005,2011,
768,910,Daniel Grahl,2003,2004,
769,910,Deborah Senn,2011,2012,
770,910,Gerald Marking,2002,2003,
771,910,Gerald Ninnemann,2002,2004,
772,910,James McCready,2004,2005,
773,910,Jay Miller,2004,2012,
774,910,Judy Straub,2002,2010,
775,910,Karl McCarty,2005,2010,
776,910,Michael Bowe,2003,2008,
777,910,Mike Bowe,2002,2002,
778,910,Mike Weiss,2008,2010,
779,910,Nick Schneider,2009,2012,
780,910,Paul Peters,2006,2012,
781,910,Sharon Callaway Roznik,2002,2002,
782,910,Steven Feucht,2005,2007,1
784,980,Bill Freiberg,2009,2011,
785,980,David Amundson,2003,2012,
786,980,David Brueggen,2012,2012,
787,980,David Huntzicker,2003,2006,
788,980,Gary Larson,2002,2007,
789,980,Jane Leis,2002,2002,
790,980,Mary Weber,2002,2008,
791,980,Steve Thornton,2008,2012,1
793,994,Ben Ballweg,2003,2012,
794,994,Bruce Metcalf,2002,2006,
795,994,Clayton Williams,2008,2012,
797,994,Dennis Bausch,2006,2012,1
798,994,Harold Schuppner,2002,2005,
799,994,Jackie Williams,2006,2007,
800,994,Keri Retallick,2003,2003,
801,994,Laura Grandgenett,2007,2012,
802,994,Len Demert,2004,2012,
803,994,Patricia Wood,2002,2002,
804,994,Pete Stohs,2012,2012,
805,994,Terry Esser,2002,2002,
806,994,Timothy Williams,2002,2004,
807,1015,Charles Buehler,2005,2010,
808,1015,Chris Reimer,2011,2011,
809,1015,Danette Carlton,2002,2004,
810,1015,Duey Strobel,2008,2009,
811,1015,Ellen Wilde,2009,2012,
812,1015,Jack Dobson,2002,2005,
813,1015,Jeff Brey,2011,2012,
814,1015,John Pendergast,2006,2010,
815,1015,Kevin Kennedy,2006,2012,
816,1015,Mike McMenimen,2006,2012,
817,1015,Pamela Stutz,2003,2005,
818,1015,Patrick McComis,2005,2010,
819,1015,Penny Burrall,2002,2004,
820,1015,Philip Vollrath,2002,2005,
821,1015,Rich Krause,2006,2008,
822,1015,Rick Leach,2011,2012,
823,1015,Thomas Peterson,2002,2002,
824,1015,William Reed,2003,2004,
825,1029,Aileen Dahlke,2002,2005,
826,1029,Brian Obbink,2006,2006,
827,1029,Chad Hoopman,2009,2012,
829,1029,Daniel Bruhn,2011,2011,
830,1029,Daniel Zuelsdorf,2002,2010,1
831,1029,Gina Sotelo,2012,2012,
832,1029,Jeff Thiel,2002,2012,
833,1029,Jim Lautenschlaeger,2009,2012,
834,1029,Julie Reichle,2011,2012,
835,1029,Laura Schieffer,2011,2011,
836,1029,Lester Paul,2006,2010,
837,1029,Lloyd DeRuyter,2002,2003,
838,1029,Phil Grasty,2007,2007,
839,1029,Richard Karshna,2002,2005,
840,1029,Ruth Navis,2008,2008,
841,1029,Terry DeHaai,2004,2006,
842,1029,Terry Eernisse,2007,2008,
843,1071,Adam Hoffman,2010,2012,
844,1071,Carl Mattke,2010,2012,
845,1071,David Schmidt,2010,2012,
846,1071,Jerry Movrich,2010,2011,
847,1071,Joan Marburger,2012,2012,
848,1071,Kathleen Bay,2010,2011,
849,1071,Kimberly Dwyer,2012,2012,
850,1071,Mary Lobermeier,2012,2012,
852,1071,Michelle Byholm,2010,2012,1
853,1071,Richard Ross,2010,2011,
854,1078,Alan Siepierski,2005,2005,
855,1078,Amy Wheeler,2006,2006,
856,1078,Barb Reisner,2008,2008,
857,1078,Beth Unbehaun,2002,2002,
858,1078,Bryan Johnson,2009,2009,
859,1078,David Peters,2008,2010,
860,1078,Earl Grover,2010,2010,
861,1078,Genie Jennings,2006,2009,
862,1078,James Dennis,2002,2003,
863,1078,Jan Witthuhn,2009,2010,
864,1078,Jeff Olson,2008,2008,
865,1078,Joe Atwood,2004,2007,
866,1078,Kenneth Jost,2002,2010,
867,1078,Kristy Hanson,2004,2004,
868,1078,Mark Sherman,2002,2005,
869,1078,Michael Bilodeau,2010,2010,
870,1078,Natalie Springer,2006,2006,
871,1078,Oscar Skoug,2002,2003,
872,1078,Richard Jacob,2003,2005,
873,1080,Barb Reisner,2011,2012,
874,1080,David Peters,2011,2012,
875,1080,David Wierzba,2011,2012,
876,1080,Earl Grover,2011,2012,
877,1080,Jan Witthuhn,2011,2011,
878,1080,Ken Jost,2012,2012,
879,1085,Corey Brickl,2010,2011,
880,1085,Debra Hintz,2005,2008,
881,1085,Jerry Kolbe,2012,2012,
882,1085,Karen Doerr,2002,2004,
883,1085,Larry Hedrich,2002,2008,
884,1085,Michael Mallmann,2002,2002,
885,1085,Paul Meier,2008,2012,
886,1085,Randall Lisowe,2003,2012,1
888,1085,Russ Rautmann,2009,2009,
889,1092,Amy Mason,2012,2012,
890,1092,Andrew Robarge,2004,2004,
891,1092,Dennis Sykora,2010,2012,
892,1092,Gerald Smith,2004,2011,
893,1092,James Schofield,2007,2010,
894,1092,Jerry Smith,2002,2003,
895,1092,Jim Dimock,2011,2012,
896,1092,Jim Schofield,2005,2006,
897,1092,Julie Stafford,2004,2009,
898,1092,Larry Sommerfeld,2002,2012,
899,1092,Marilyn Holte,2002,2011,
900,1092,Paul Gordon,2002,2003,
901,1092,Peter Lehmann,2012,2012,
902,1092,Roberta Rasmus,2002,2010,
903,1120,Barry Ketz,2006,2009,
904,1120,Jeff Lien,2010,2012,
905,1120,Jerry Fall,2002,2009,
906,1120,Jill Otto,2011,2012,
907,1120,Kurt Bussewitz,2010,2012,
908,1120,Mary Smith,2002,2010,
909,1120,Odell Olson,2002,2005,
910,1127,Bert Petersen,2002,2007,
911,1127,Greg Friendshuh,2009,2012,
912,1127,Mark Monson,2009,2012,
913,1127,Norman Reed,2002,2003,
914,1127,Phyllis Ness,2004,2006,
915,1127,Randall Dean,2008,2011,
916,1127,Shari Overby,2012,2012,
917,1127,Tom Aasmundrud,2007,2008,
918,1127,Tom Grosskreutz,2002,2008,
919,1134,Arthur Braband,2003,2003,
920,1134,Billie Gallagher,2002,2006,
921,1134,Carol Wickersham,2006,2011,
922,1134,Cathy Wendtland,2009,2011,
923,1134,Christine Cary,2002,2003,
924,1134,Darla Dernovsek,2002,2002,
925,1134,Evelyn Propp,2012,2012,
926,1134,Gail Wellnitz,2004,2006,
927,1134,Jill Gunderson,2012,2012,
928,1134,Kenneth Luety,2002,2012,
929,1134,Kris Andersen,2005,2005,
930,1134,Mark Beals,2003,2003,
931,1134,Randy Gracyalny,2002,2012,
932,1134,Robert McConnell,2007,2012,
933,1134,Scott Vander Veen,2003,2004,
934,1134,Suzanne Marchillo,2004,2004,
935,1134,Thomas Howard,2007,2010,
936,1141,Ben Huber,2009,2012,
937,1141,Clyde Tellock,2002,2003,
938,1141,Dennis Bessette,2003,2008,
939,1141,Dirk Weber,2002,2012,
940,1141,Gene Meyer,2005,2007,
941,1141,Patricia Schley,2010,2012,
942,1141,Patsy McCarthy,2002,2009,
943,1141,Shirley Knitt,2002,2002,
944,1141,Thomas Neely,2004,2012,1
945,1141,Tim Schultz,2002,2012,
947,1155,Barry Drazkowski,2004,2006,
948,1155,Charles Krueger,2002,2012,
949,1155,Chris Knecht,2002,2003,
950,1155,Christopher Knecht,2004,2005,1
951,1155,Daniel Foegen,2007,2009,
952,1155,Ed Callahan,2009,2012,
954,1155,James Jumbeck,2002,2005,
955,1155,Karen Knospe,2002,2012,
956,1155,Kevin Hutter,2006,2007,
957,1155,Larry Gabel,2008,2008,
958,1155,Patrick Duffy,2002,2006,
959,1155,Steve Willadsen,2008,2012,
960,1155,Steven Scharlau,2008,2012,
961,1155,Susan Pronschinske,2010,2010,
962,1155,Thomas Rothering,2006,2008,
963,1162,Cheryl Ploeckelman,2003,2012,
964,1162,Christina Brown,2002,2002,
965,1162,Cindy Kolzow,2007,2009,
966,1162,Connie Mullins,2002,2005,
967,1162,Dennis Engel,2008,2011,
968,1162,Donna Krueger,2008,2012,
969,1162,Edward Haas,2010,2010,
970,1162,Eric Elmhorst,2011,2012,
971,1162,Randy Schade,2007,2008,
972,1162,Richard Weber,2002,2010,
973,1162,Ross Rannow,2002,2007,
974,1162,Todd Schmidt,2012,2012,
975,1162,Tom Peissig,2002,2006,
976,1162,William Tesmer,2004,2012,
977,1169,Brad Korpi,2010,2011,
978,1169,Bruce Berth,2002,2005,
979,1169,Cathy Joy,2004,2006,
980,1169,David Kamps,2002,2003,
981,1169,David Rakowski,2002,2007,
982,1169,Jamie Graetz,2011,2012,
983,1169,Jerome Pillath,2008,2011,
984,1169,Jerry Martens,2008,2010,
985,1169,Joanne Nowak,2009,2009,
986,1169,Kathleen Frank,2002,2006,
987,1169,Roger Heisel,2002,2012,
988,1169,Ryan Wendt,2005,2012,
989,1169,Scott Herzog,2006,2012,
990,1169,Ted Verges,2007,2012,
991,1176,Beth Resech,2002,2009,
992,1176,Christie Hill,2012,2012,
993,1176,Donald Berge,2002,2012,
994,1176,Jodi Kiekhafer,2012,2012,
995,1176,Joel Hilson,2002,2012,
996,1176,Kenneth Bjork,2002,2011,
997,1176,Kenneth Neuburg,2010,2011,
998,1176,Michael Lee,2009,2010,
999,1176,Ronald Finley,2002,2008,
1000,1176,Todd Kragness,2011,2012,
1001,1183,Alice Schmidt,2009,2011,
1002,1183,"Donald Nelson, III",2007,2012,
1003,1183,Elizabeth O'Donnell,2009,2012,
1004,1183,Gail Thomas,2002,2002,
1005,1183,James Schieble,2002,2009,
1006,1183,Jerry Gaska,2002,2010,
1007,1183,Julia Hoffman,2006,2011,
1008,1183,Kevin White,2002,2012,
1009,1183,Liz O'Donnell,2005,2006,
1010,1183,Mary Arnold,2011,2012,
1011,1183,Mary Carpenter,2006,2009,
1012,1183,Pamela Larson,2010,2012,
1013,1183,Patricia O'Neil,2003,2008,1
1014,1183,Ronald Thomas,2003,2004,
1015,1183,Sally Owen,2010,2011,
1016,1183,Sara Glasbrenner,2007,2008,
1017,1183,Steve Roberts,2004,2004,
1019,1183,Wayne Osterhaus,2002,2005,
1020,1204,Eileen Sikora,2006,2008,
1021,1204,Gerald Phelps,2002,2003,
1022,1204,James Herbst,2009,2011,
1023,1204,James Hodowanic,2003,2005,
1024,1204,John Tuminello,2004,2004,
1025,1204,Lyle Briggs,2002,2012,
1026,1204,Pam Baughman,2005,2012,
1027,1204,Pamela Elliott,2012,2012,
1028,1204,Robert Strait,2002,2002,
1029,1218,Andrew McMillion,2006,2011,
1030,1218,Andrew Okrasinski,2008,2011,
1031,1218,Ann Mihalko,2012,2012,
1032,1218,Eugene Carlson,2002,2008,
1033,1218,Gregory Weber,2003,2005,
1034,1218,Larry Statezny,2002,2012,
1035,1218,Tim Bahr,2012,2012,
1036,1218,William Farr,2002,2002,
1037,1232,Bunny Peplinski,2002,2004,
1038,1232,David Kwiatkowski,2002,2005,
1039,1232,David Weber,2007,2008,
1040,1232,Ginger Deschane,2008,2009,
1041,1232,Jane Meissner,2010,2012,
1042,1232,Janis Porfilio,2002,2002,
1043,1232,Jeanette Sikowski,2002,2012,1
1045,1232,Jolene Huc,2002,2002,
1046,1232,Lyle Cherry,2003,2012,
1047,1232,Michael Dama,2009,2012,
1048,1232,Peggy Zielinski,2003,2006,
1049,1232,Theresa Degroff,2006,2007,
1050,1232,Thomas Wiedemeier,2011,2011,
1051,1232,William Cherry,2004,2011,
1052,1246,Brian Feltes,2007,2012,
1053,1246,Cathy Helbing,2008,2008,
1054,1246,David Nevins,2012,2012,
1055,1246,Dena Dietzel,2002,2003,
1056,1246,Ed Updike,2004,2006,
1057,1246,Gary Andrews,2002,2012,
1058,1246,Greg Kern,2006,2011,1
1059,1246,Greg Timmerman,2002,2005,
1061,1246,Janice Johnson,2002,2005,
1062,1246,Kari Dreessens,2006,2007,
1063,1246,Kari Hill,2010,2012,
1064,1246,Kendal Bruner,2008,2011,
1065,1246,Kevin Lange,2002,2009,
1067,1246,Ronald Schroeder,2002,2008,1
1068,1246,Tom Guler,2002,2005,
1069,1246,Wyatt Klein,2006,2006,
1070,1253,Andrew Weber,2002,2004,
1071,1253,Bob Grams,2011,2012,
1072,1253,Cheryl Mitacek,2006,2008,
1073,1253,Frank Stanaszek,2006,2010,
1074,1253,Gail Schacht,2002,2012,
1075,1253,Gary Schlunz,2009,2011,
1076,1253,Jennifer Cummings,2012,2012,
1077,1253,Joan Haske,2008,2008,
1078,1253,Linda Kutka,2002,2012,
1079,1253,Lynn La Favor,2002,2005,
1080,1253,Maria Flores,2008,2008,
1082,1253,Ronald Kujawa,2002,2003,1
1083,1253,Scott Mulqueen,2005,2012,
1084,1253,Thomas Pavlic,2004,2007,
1085,1260,Donald Horstman,2004,2012,
1086,1260,Eric Stone,2003,2012,
1087,1260,Jennifer Hyatt,2010,2012,
1088,1260,Jim Froehlich,2005,2008,
1089,1260,Jonelle Gideo,2009,2009,
1090,1260,Ralph Chiodo,2002,2002,
1091,1260,Scott Tice,2002,2007,
1092,1260,Toniann Knutson,2002,2003,
1093,1295,Antonio Ruesga,2009,2009,
1094,1295,Bob Hermanson,2006,2012,
1095,1295,Carol Johnson,2010,2011,
1096,1295,Charles Kranz,2002,2002,
1097,1295,Craig Hunter,2002,2002,
1098,1295,Dan Hill,2002,2003,
1099,1295,Donna Jean Wiegel,2011,2012,
1100,1295,Duane Jorgenson,2012,2012,
1101,1295,James Kautz,2002,2003,
1102,1295,Jeremiah Kleiber,2007,2012,
1103,1295,John Gibson,2002,2006,
1104,1295,John Siegenthaler,2006,2006,
1105,1295,John Sonsalla,2002,2003,
1106,1295,John Taylor,2004,2010,
1107,1295,Joseph Boll,2004,2012,
1108,1295,Joseph Riechers,2010,2012,
1109,1295,Judine Huntington,2009,2009,
1110,1295,Larry Hakes,2007,2008,
1111,1295,Linda Carl,2005,2007,
1112,1295,Linda Elzen,2002,2004,
1113,1295,Lori Neumann,2004,2006,
1114,1295,Mary Jo Finkenbinder,2010,2011,
1115,1295,Michael Hermanson,2007,2008,
1116,1295,Nicholas Zuberbuhler,2012,2012,
1117,1295,Robin Steiner,2007,2008,
1118,1295,Tracy Wiegel,2003,2005,
1119,1295,William McDaniel,2003,2011,
1120,1309,Bob Griggas,2002,2002,
1121,1309,Brad Gleason,2002,2006,
1122,1309,Cathi Meinecke,2011,2012,
1123,1309,Chris Page,2002,2012,
1124,1309,Douglas Cwik,2007,2008,
1125,1309,Jeff Winkler,2006,2011,
1126,1309,Karl Arps,2002,2003,
1127,1309,Laurie Steen,2011,2012,
1128,1309,Lawrence Jensen,2002,2003,
1129,1309,Paul Haag,2012,2012,
1130,1309,Robert Johnson,2003,2005,
1131,1309,Sandy Fischer,2005,2012,
1132,1309,Shelley Mack,2009,2010,
1133,1309,Susan Salvo,2004,2004,
1134,1309,Thomas Bush,2003,2010,
1135,1316,Dan Choi,2012,2012,
1137,1316,David Miller,2002,2012,1
1138,1316,DeAnna Giovanni,2004,2004,
1139,1316,Glenn Olson,2010,2010,
1140,1316,Janet Klosterman,2002,2005,
1141,1316,Janis Berg,2002,2012,
1142,1316,Judith Ecker,2007,2009,
1143,1316,Kate Lund,2010,2010,
1144,1316,Martin Palus,2002,2012,
1145,1316,Michael Hirsch,2002,2012,
1146,1316,Rick Herschleb,2002,2006,
1147,1316,Steve Tenpas,2006,2012,
1148,1316,Sue Paulson,2002,2012,1
1150,1316,Tony Capozziello,2006,2006,
1151,1316,Trisha Rodekamp,2007,2011,
1152,1376,Clark Merkley,2002,2002,
1153,1376,Colin Butler,2007,2007,
1154,1376,David Wentworth,2002,2003,
1155,1376,David Zeier,2008,2012,
1156,1376,Dennis Krueger,2005,2012,
1157,1376,Doris Murphy,2005,2006,
1158,1376,Gary Vose,2007,2012,
1159,1376,Gerald Powell,2002,2003,
1160,1376,Jacqueline Offerman,2004,2004,
1161,1376,Jay Crouse,2004,2012,
1162,1376,Kimberly Haines,2003,2005,
1163,1376,Kristi Davis,2006,2011,
1164,1376,Michael Wagner,2002,2004,
1165,1376,Patricia Millichap,2002,2006,
1166,1376,Terri Phillips,2007,2012,
1167,1380,Carol Murphy,2006,2012,
1168,1380,Donald Brick,2002,2003,
1169,1380,Donna Willemsen,2004,2008,
1170,1380,James Hansen,2004,2007,
1171,1380,Jeffery Scherer,2009,2012,1
1173,1380,Joey Scholle Torkelson,2008,2012,
1174,1380,Joey Torkelson,2007,2007,
1175,1380,Leland Holden,2004,2007,
1176,1380,Lori Hintz,2012,2012,
1177,1380,Michael Obershaw,2002,2003,
1178,1380,Richard Heine,2002,2012,
1179,1380,Steve Carlson,2002,2006,
1180,1380,Steve Logterman,2012,2012,
1181,1380,Steven Carlson,2007,2012,
1182,1380,Tom Blackwell,2002,2003,
1183,1407,Craig Satori,2010,2010,
1184,1407,Daniel Ullman,2011,2012,
1185,1407,David Stencil,2006,2006,
1186,1407,Garry Roberts,2004,2005,
1187,1407,James Crawford,2007,2012,
1188,1407,Joseph Duckett,2002,2012,
1189,1407,Leona Nelsen,2002,2010,1
1191,1407,Paul Schlies,2003,2003,
1192,1407,Paula Larsen,2009,2009,
1193,1407,Thomas Kapinos,2002,2002,
1194,1414,Dawn Picard,2002,2002,
1195,1414,Douglas Seeman,2010,2012,
1197,1414,Fred Fullerton,2003,2008,
1198,1414,James Growt,2004,2012,
1199,1414,Jon Paque,2002,2007,1
1201,1414,Mark Meneau,2011,2012,
1202,1414,Nancy Hayes,2004,2009,
1203,1414,Pamela Wilson,2002,2002,
1204,1414,Paul Summerside,2006,2012,
1205,1414,Randall Kruk,2003,2005,
1206,1414,Robert Mathews,2009,2010,
1207,1414,Sandy Mentzel,2005,2010,
1208,1414,Suse Reinke Riddle,2002,2005,
1209,1414,Suzanne Barnes,2002,2003,1
1210,1414,Tammy Mocarski,2011,2012,
1211,1421,Bridget Schill,2007,2007,
1212,1421,Dan Gillespie,2005,2006,
1213,1421,Daniel Fladhammer,2004,2012,
1214,1421,Dean Penkalski,2008,2012,
1215,1421,Donald Egge,2002,2003,
1216,1421,Donna Shepherd,2003,2004,
1217,1421,Geri Fox,2007,2012,
1218,1421,Jeffrey Long,2008,2012,
1219,1421,Jess Boardman,2012,2012,
1220,1421,John Audetat,2008,2012,
1221,1421,Kevin Walleser,2002,2006,
1222,1421,Kirk Holliday,2002,2002,
1223,1421,Lynn Umberger,2004,2006,
1224,1421,Michael Paulsrud,2002,2002,
1225,1421,Nathaniel Trussoni,2009,2011,
1226,1421,Rick Pedretti,2003,2012,
1227,1421,Roger Mueller,2003,2008,
1228,1421,Stephen McCullick,2002,2003,
1229,1421,Tarasa Lown,2004,2006,
1230,1421,Teresa Christianson,2002,2002,
1231,1421,Terry Russell,2002,2003,
1232,1428,Anita Walczak,2008,2010,
1233,1428,Bernice Cornish,2004,2006,
1234,1428,Brian Hottmann,2006,2011,
1235,1428,Carrie Klenko,2011,2012,
1236,1428,Don Kreul,2010,2012,
1239,1428,Larry Crowley,2012,2012,
1240,1428,Lucille Yeager,2002,2003,
1241,1428,Marcia Jewell,2002,2002,
1242,1428,Mark Woolley,2005,2012,
1243,1428,Michael Humke,2008,2009,
1244,1428,Missy Hottmann,2003,2008,
1245,1428,Patrick Reilly,2002,2012,1
1246,1428,Richard Vinger,2009,2009,
1247,1428,Shaun Sersch,2002,2007,
1248,1428,Steve McCarthy,2007,2009,
1249,1428,Thomas Mueller,2002,2005,
1250,1449,Denise Slater,2008,2012,
1251,1449,Robert Kordus,2002,2012,
1252,1491,Heather Ludzack,2007,2007,
1253,1491,Heather Wangaard,2006,2006,
1254,1491,James Crandall,2002,2012,
1255,1491,Karen Danielsen,2008,2010,
1256,1491,Myron Schuster,2002,2005,
1257,1491,Patsy Rieckhoff,2006,2006,
1258,1491,Rachel Coughtry,2011,2012,
1259,1491,Richard Guderian,2008,2008,
1260,1491,Suzanne Widmar,2004,2012,
1261,1491,Thomas Larson,2002,2003,
1262,1499,Alice Baldini,2007,2008,
1263,1499,Audrey Martin,2010,2012,
1264,1499,David Bauer,2002,2009,
1265,1499,Donald Hartung,2002,2006,
1266,1499,Frank Milliren,2002,2008,
1267,1499,Galen Radle,2012,2012,
1268,1499,Jason Weisenbeck,2011,2012,
1269,1499,John Abraham,2002,2003,
1270,1499,Jon Tappe,2011,2012,
1271,1499,Katie Garrett,2010,2012,
1272,1499,Mark Doughty,2003,2009,
1273,1499,Paul Hoch,2004,2012,
1274,1499,Paula Myers,2002,2011,
1275,1499,Rebecca Richardson,2002,2002,
1276,1499,Robert Pelke,2009,2011,
1277,1499,Robert Wittig,2002,2010,
1278,1499,Tammy Hoyt,2009,2009,
1279,1499,William Yingst,2012,2012,
1280,1526,Brad Lila,2005,2005,
1281,1526,Carolyn Ritter,2002,2006,
1282,1526,Charles Gilman,2002,2005,
1283,1526,David Allman,2003,2003,
1284,1526,Eric Neff,2010,2012,
1285,1526,Holly McCormack,2010,2011,
1286,1526,Jerry Sparks,2002,2009,
1287,1526,Jim Mulleady,2008,2012,
1288,1526,Mark Vander Bloomen,2012,2012,
1289,1526,Michael Sealander,2009,2012,
1290,1526,Mike Jovanovic,2006,2012,
1291,1526,Tim Gaffney,2006,2011,
1292,1526,Tom Christensen,2002,2009,
1293,1540,Brian Wexler,2004,2011,
1294,1540,Dale Leasure,2002,2004,
1295,1540,David Strand,2002,2003,
1296,1540,Dawn Buchholtz,2009,2012,
1297,1540,Martha Bresler,2010,2012,
1298,1540,Michael Manke,2005,2006,
1299,1540,Michael Zei,2007,2012,1
1301,1540,Robert Collins,2002,2009,
1302,1540,William Garvens,2009,2012,
1303,1554,Adam Shiel,2009,2009,
1304,1554,Brent Wogahn,2005,2010,
1305,1554,Carol Craig,2006,2012,
1306,1554,Carol Olson,2002,2007,
1307,1554,Kathryn Duax,2010,2012,
1308,1554,Ken Faanes,2009,2012,
1309,1554,Mark Olsen,2002,2004,
1310,1554,Mary Kneer,2002,2009,
1311,1554,Michael Bollinger,2008,2010,
1312,1554,Michael O'Brien,2002,2008,
1313,1554,Robert Janke,2002,2012,
1314,1554,Trish Cummins,2007,2012,
1315,1554,Wendy Johnson,2010,2011,
1316,1561,Carl Totzke,2002,2003,
1317,1561,Gary Lewis,2008,2012,
1318,1561,Mike Wolf,2010,2012,
1319,1561,Rick Haanstad,2006,2009,
1320,1561,Scott Borchardt,2004,2005,
1321,1561,Sue Haupt,2002,2012,
1322,1561,William Dittman,2002,2010,
1323,1568,Amy Horn-Delzer,2009,2012,
1324,1568,Amy Richardson,2005,2007,
1325,1568,Brian Donnelly,2005,2010,
1326,1568,Craig Strouse,2010,2012,
1327,1568,Gregory Johnson,2002,2006,
1328,1568,James Raymond,2002,2009,
1329,1568,James Salimes,2012,2012,
1330,1568,Jeffrey Smrecek,2008,2010,
1331,1568,John Falligant,2011,2011,
1332,1568,Julie Lyerla,2002,2009,
1333,1568,Julie Norland,2010,2012,
1334,1568,Larry Oberdeck,2002,2012,
1335,1568,Matt Towns,2011,2012,
1336,1568,Stephen Hefty,2002,2004,
1337,1568,Steven Zych,2002,2008,
1338,1568,Sue Tronnes,2006,2012,
1339,1568,Vicki Brown,2002,2006,
1340,1582,Brian Flannery,2003,2009,
1341,1582,Carol Blaisdell,2009,2009,
1342,1582,David Visser,2007,2012,
1343,1582,Dennis Schoeneck,2003,2003,
1344,1582,Kevin Schramke,2004,2005,
1345,1582,Lenoard Guth III,2002,2002,
1346,1582,Leonard Guth III,2004,2006,
1347,1582,Leonard Guth III,2008,2010,
1348,1582,Lori Klima,2002,2003,
1349,1582,Mary Moore,2011,2012,
1350,1582,Richard Burby,2002,2002,
1351,1582,Robert Jensen,2009,2012,
1352,1600,Brett Semingson,2008,2012,
1353,1600,Daniel Wallery,2009,2009,
1354,1600,Gregory Sather,2003,2012,
1355,1600,Jane Edson,2002,2006,
